id,username,likes,views,comments,shares,collects,repost,isCommerce,description,duration,created_at,VideoQuality,hashtags,date,sentiment,comment_count,accumulated_text
7271839954085383466,Cillian Murphy’s Wife,147,1144,0,3,24,0,False,I <3 sirencore #aesthetics #oldmoney #lovecore #sirencore #angelcore #ethereal #nightcore #webcore #chaoticacademia ,35,1693107188,normal,"['aesthetics', 'oldmoney', 'lovecore', 'sirencore', 'angelcore', 'ethereal', 'nightcore', 'webcore', 'chaoticacademia']",2023-08-27,,0,
7272126885075684640,♡,42,1542,2,1,3,0,False,jonna jinton ♡ el llanto de las sirenas #jonnajinton #narsilion #neoclassicalwave #neoclassicaldarkwave #etherealaesthetic #fairycore #fantasyvibes #sirencore #ancientforest ,39,1693173989,normal,"['jonnajinton', 'narsilion', 'neoclassicalwave', 'neoclassicaldarkwave', 'etherealaesthetic', 'fairycore', 'fantasyvibes', 'sirencore', 'ancientforest']",2023-08-27,5.0,2,so very beautiful 🧚🏻💖 ❤️❤️❤️❤️❤️❤️
7272232674624802090,onewiththeocean🐚,180,3188,1,9,43,0,False,the mv that changed me as a child 🐚🌊🐠🧜🏼‍♀️ #sirencoreaesthetic #sadedits #sade #mermaids #oceans ,20,1693198629,normal,"['sirencoreaesthetic', 'sadedits', 'sade', 'mermaids', 'oceans']",2023-08-28,1.0,1,YESSS
7272261069144395041,♡,25,381,2,0,8,0,False,"narsilion - dream of the unicorn  ""I dedicate this video to the young at heart. To those who refuse to be jaded by the often cynical and cruel world we live in today. Never stop dreaming."" ♡ Lyrics: Feel the winds from the silver woods Feel her cry in your dreams It´s the legend of eternity... Feel the embrace of the enchanted moon Feel the sadness in her eyes It´s the legend of eternity... White horses Masters of the light... Lovers of the infinity... And the divine magic... #neoclassicalwave #neoclassicaldarkwave #unicorncore #whimsicalaesthetic #etherealaesthetic #fairycore #fantasyvibes #sirencore #ancientforest #enchantedforest #fairymusic #darkfantasy #fantasyart #naturewoman  #specialinterest #dreamcore #gothicmusic ",415,1693205245,normal,"['neoclassicalwave', 'neoclassicaldarkwave', 'unicorncore', 'whimsicalaesthetic', 'etherealaesthetic', 'fairycore', 'fantasyvibes', 'sirencore', 'ancientforest', 'enchantedforest', 'fairymusic', 'darkfantasy', 'fantasyart', 'naturewoman', 'specialinterest', 'dreamcore', 'gothicmusic']",2023-08-28,5.0,1,"words cannot express how beautifully written this is. very touching, i love this masterpiece 🥹🦄🔮🤍"
7272411615608245536,Anna,53900,328700,30,878,11700,0,False,check my series for a cute mermaidcore purse🤍 #diyfashion #fashionhacks  ,24,1693240284,normal,"['diyfashion', 'fashionhacks']",2023-08-28,4.0,20,"So cute! How do you finish it to stay after you see the rose? i have a dress from when i was a kid with one of those roses but it's starting to fall off :'3 Your accent is really pretty super cute! ❤️✨ this is so cute!! def will be trying ☺️ the backround gives me nostalgia from playing my ds omg How pretty!!! sooooo cuteee классный акцент) IS THAT SRYLE SAVVY MUSIC?! The stitch is called a woven rose Why have I never tried this How you will lock the stitch in place? ahhh, this is so cute 🙀✨ I love your clothes! Where is the belt from? @jennifer @20hra @xoe <3 @daffys bby @estere ✌️"
7272699295365614881,♡,39,498,1,1,4,0,False,❥ archean earth by autumn’s grey solace from the album eifelian #etherealwave #autumnsgreysolace #unicorncore #whimsicalaesthetic #etherealaesthetic #fairycore #fantasyvibes #sirencore #ancientforest #enchantedforest #fairymusic #darkfantasy #fantasyart #naturewoman  #specialinterest #dreamcore #gothicmusic #tedkaczinskiwasright #anarchoprimitivism #neoluddism #lordoftherings #arwenundomiel ,14,1693307263,normal,"['etherealwave', 'autumnsgreysolace', 'unicorncore', 'whimsicalaesthetic', 'etherealaesthetic', 'fairycore', 'fantasyvibes', 'sirencore', 'ancientforest', 'enchantedforest', 'fairymusic', 'darkfantasy', 'fantasyart', 'naturewoman', 'specialinterest', 'dreamcore', 'gothicmusic', 'tedkaczinskiwasright', 'anarchoprimitivism', 'neoluddism', 'lordoftherings', 'arwenundomiel']",2023-08-29,5.0,1,so lovely 💘
7273918413070748961,𝑪𝒂𝒓𝒍𝒂 𝑹𝒐𝒖𝒔𝒔𝒆𝒂𝒖,1779,14700,17,17,200,0,False,🌜#witchcraft #glamourmagick #mermaidcore #sirencore #seawitch #aesthetic #seashell ,10,1693591111,normal,"['witchcraft', 'glamourmagick', 'mermaidcore', 'sirencore', 'seawitch', 'aesthetic', 'seashell']",2023-09-01,4.777777777777778,9,where is the moon jar from please The most beautiful mermaid ❤️🧜🏻‍♀️ That moon bottle is stunning I love your vibes 🧜🏼‍♀️💕 Love it🐚🤍 beautiful I love more of this ❤️🥰🧜‍♀️🌊🐚 I love this! Where do you get the blue candles from? They’re gorgeous. @hayla
7273958222761905441,Kailan,4062,23100,34,62,226,0,False,which mermaid outfit is your favourite?,19,1693600381,normal,[],2023-09-01,3.6666666666666665,3,How does she nail every vibe literally a siren queen✨✨ That’s SEASHELL DRESS PLS!!!!!🤩🤩😍😍
7274251681582419230,PRIYAMIA,834,17200,9,35,190,0,False,i did a mermaid-core photoshoot for my birthday and this is how i did it! 🫶🏼,63,1693668727,normal,[],2023-09-02,4.333333333333333,9,"wow rockaway doesn’t look too gross for onceee. you’re so cute im glad to see the cake was eaten. that was a question i had 🪬🤍🧿 Love everything about this, bless you and y’all forever 💖🫶❤️‍🔥 😍😍 I love!! I’m obsessed You’re a Virgo queen too?!!! Diy queen ! LOVE BERRU CJANTILY"
7275265476186443041,mereluna,587,7443,10,11,101,0,False,Nature is so beautiful ✨ . . #mermaidcore#sirencore,10,1693904750,normal,"['mermaidcore', 'sirencore']",2023-09-05,3.0,1,IT LOOKS LIKE THE WATERFALL FROM H2O
7275282033621126405,zee_style>>,42,1235,0,1,6,0,False,mermaid core>> #mermaids #pyf #mystery #sea #mermaidvibes #sealovers #littlemermaid #girl #putriduyung #siren #storyaesthetic #aesthetic #mistis #myticalcreatures #mytical #pyfツviral_❤ ,25,1693908601,normal,"['mermaids', 'pyf', 'mystery', 'sea', 'mermaidvibes', 'sealovers', 'littlemermaid', 'girl', 'putriduyung', 'siren', 'storyaesthetic', 'aesthetic', 'mistis', 'myticalcreatures', 'mytical', 'pyfツviral_❤']",2023-09-05,,0,
7275392934252514592,📚💭🌃,1372,18300,8,73,428,0,False,In another life im a mermaid. #mermaid #mermaidaesthetic #siren #sirenaesthetic #greekmythology #ocean #oceanaesthetic #sea #water #fishtail #magic #seashells #foryou #fyp #fy #foryoupage #foryoupageofficiall #viral #viralvideo #aesthetic #aestheticvideo #winter #༄ #darkocean #darkweather ,13,1693934426,normal,"['mermaid', 'mermaidaesthetic', 'siren', 'sirenaesthetic', 'greekmythology', 'ocean', 'oceanaesthetic', 'sea', 'water', 'fishtail', 'magic', 'seashells', 'foryou', 'fyp', 'fy', 'foryoupage', 'foryoupageofficiall', 'viral', 'viralvideo', 'aesthetic', 'aestheticvideo', 'winter', '༄', 'darkocean', 'darkweather']",2023-09-05,4.0,4,song choice be perfect <3 💙 @haru:watch mermaid guys https://youtu.be/aLrzd9C1SBI
7276378410807479585,mereluna,559,9078,8,18,146,0,False,Mermaid shell mirror  #mermaidcore#sirencore# Mermaid DIY,4,1694163876,normal,"['mermaidcore', 'sirencore']",2023-09-08,5.0,5,"So beautiful I need to do this! ""Go make something with all those shells you've collected over the years"" - My mom love it 💗"
7276697985436765445,Linette  🦢,1278,29800,16,48,297,0,False,it's giving siren who lures men to their de*ths #sirencore #fyp ,12,1694238281,normal,"['sirencore', 'fyp']",2023-09-09,3.272727272727273,11,Instant follow u're sooooo pretty omg ETHEREAL BEAUTY 💖 This needs more attention. ate makeup tutorial po🥹 GIRL YOU ARE A GODDESS LINDA DEMAIS!!! OMG sorryyy ??? omg!!😭😭😭😭❤️❤️❤️ makeup tutorial please please @willow:)
7277716930465778987,CASHFORGOLD,278,2482,15,5,49,0,False,okay a dream #sirencore #sirenaesthetic #coquette #coquetteaesthetic #coquettecore ,15,1694475529,normal,"['sirencore', 'sirenaesthetic', 'coquette', 'coquetteaesthetic', 'coquettecore']",2023-09-11,4.333333333333333,3,"ur aesthetic is perfect Omg When I own my own house I aspire to decorate it this beautifully, this is so beautiful 🤍🤍"
